"id","name","division","category","background","task","input_format","constraints","sample_input","sample_output","test1_input","test1_output","test2_input","test2_output","test3_input","test3_output","test4_input","test4_output","test5_input","test5_output","test6_input","test6_output","test7_input","test7_output","test8_input","test8_output"
"D-028-4","Tiny Traveling Path Tracker","Diamond","Dynamic Programming","Start at node 1 and visit every other node exactly once; you do not need to return to node 1. Edge costs are given by a full cost matrix.","Print the minimum path cost. Keep the input and output format exact.","Line 1: N.
Next N lines: N space-separated cost values.","1 <= N <= 12
costs: 0 to 10^9
use 64-bit totals","1
0","0","1
0","0","2
0 5
5 0","5","3
0 1 5
1 0 2
5 2 0","3","4
0 10 15 20
10 0 35 25
15 35 0 30
20 25 30 0","65","3
0 1 2
1 0 1
2 1 0","2","4
0 3 4 2
3 0 4 6
4 4 0 5
2 6 5 0","11","3
0 7 3
7 0 2
3 2 0","5","4
0 2 9 10
2 0 6 4
9 6 0 8
10 4 8 0","14"
"D-028-5","Tiny Traveling Path Verifier","Diamond","Dynamic Programming","Start at node 1 and visit every other node exactly once; you do not need to return to node 1. Edge costs are given by a full cost matrix.","Print the minimum path cost. Use the same definition for all tests.","Line 1: N.
Next N lines: N space-separated cost values.","1 <= N <= 12
costs: 0 to 10^9
use 64-bit totals","1
0","0","1
0","0","2
0 5
5 0","5","3
0 1 5
1 0 2
5 2 0","3","4
0 10 15 20
10 0 35 25
15 35 0 30
20 25 30 0","65","3
0 1 2
1 0 1
2 1 0","2","4
0 3 4 2
3 0 4 6
4 4 0 5
2 6 5 0","11","3
0 7 3
7 0 2
3 2 0","5","4
0 2 9 10
2 0 6 4
9 6 0 8
10 4 8 0","14"
"D-029-1","Network Broadcast Delay","Diamond","Dijkstra","A signal starts at one node and travels through directed edges with nonnegative delays. A node receives the signal at its shortest travel time.","Print the time until every node receives the signal, or -1 if any node is unreachable. Follow every stated tie rule.","Line 1: N M S.
Next M lines: from to delay.","1 <= N <= 200000
0 <= M <= 300000
delay: 0 to 10^9","1 0 1
","0","1 0 1
","0","2 1 1
1 2 5","5","3 2 1
1 2 1
2 3 2","3","3 1 1
1 2 1","-1","4 3 1
1 2 5
1 3 1
3 4 1","5","3 2 2
2 1 2
2 3 2","2","4 4 1
1 2 1
2 3 1
3 4 1
1 4 10","3","3 2 1
1 2 0
2 3 0","0"
"D-029-2","Network Broadcast Delay Planner","Diamond","Dijkstra","A signal starts at one node and travels through directed edges with nonnegative delays. A node receives the signal at its shortest travel time.","Print the time until every node receives the signal, or -1 if any node is unreachable. Print only the required result.","Line 1: N M S.
Next M lines: from to delay.","1 <= N <= 200000
0 <= M <= 300000
delay: 0 to 10^9","1 0 1
","0","1 0 1
","0","2 1 1
1 2 5","5","3 2 1
1 2 1
2 3 2","3","3 1 1
1 2 1","-1","4 3 1
1 2 5
1 3 1
3 4 1","5","3 2 2
2 1 2
2 3 2","2","4 4 1
1 2 1
2 3 1
3 4 1
1 4 10","3","3 2 1
1 2 0
2 3 0","0"
"D-029-3","Network Broadcast Delay Checkpoint","Diamond","Dijkstra","A signal starts at one node and travels through directed edges with nonnegative delays. A node receives the signal at its shortest travel time.","Print the time until every node receives the signal, or -1 if any node is unreachable. Treat each input as one independent scenario.","Line 1: N M S.
Next M lines: from to delay.","1 <= N <= 200000
0 <= M <= 300000
delay: 0 to 10^9","1 0 1
","0","1 0 1
","0","2 1 1
1 2 5","5","3 2 1
1 2 1
2 3 2","3","3 1 1
1 2 1","-1","4 3 1
1 2 5
1 3 1
3 4 1","5","3 2 2
2 1 2
2 3 2","2","4 4 1
1 2 1
2 3 1
3 4 1
1 4 10","3","3 2 1
1 2 0
2 3 0","0"
"D-029-4","Network Broadcast Delay Tracker","Diamond","Dijkstra","A signal starts at one node and travels through directed edges with nonnegative delays. A node receives the signal at its shortest travel time.","Print the time until every node receives the signal, or -1 if any node is unreachable. Keep the input and output format exact.","Line 1: N M S.
Next M lines: from to delay.","1 <= N <= 200000
0 <= M <= 300000
delay: 0 to 10^9","1 0 1
","0","1 0 1
","0","2 1 1
1 2 5","5","3 2 1
1 2 1
2 3 2","3","3 1 1
1 2 1","-1","4 3 1
1 2 5
1 3 1
3 4 1","5","3 2 2
2 1 2
2 3 2","2","4 4 1
1 2 1
2 3 1
3 4 1
1 4 10","3","3 2 1
1 2 0
2 3 0","0"
"D-029-5","Network Broadcast Delay Verifier","Diamond","Dijkstra","A signal starts at one node and travels through directed edges with nonnegative delays. A node receives the signal at its shortest travel time.","Print the time until every node receives the signal, or -1 if any node is unreachable. Use the same definition for all tests.","Line 1: N M S.
Next M lines: from to delay.","1 <= N <= 200000
0 <= M <= 300000
delay: 0 to 10^9","1 0 1
","0","1 0 1
","0","2 1 1
1 2 5","5","3 2 1
1 2 1
2 3 2","3","3 1 1
1 2 1","-1","4 3 1
1 2 5
1 3 1
3 4 1","5","3 2 2
2 1 2
2 3 2","2","4 4 1
1 2 1
2 3 1
3 4 1
1 4 10","3","3 2 1
1 2 0
2 3 0","0"
"D-030-1","Best Nonadjacent Tree Value","Diamond","Dynamic Programming","Choose tree nodes with weights, but never choose two nodes joined by an edge. The total value is the sum of chosen weights.","Print the maximum total selectable weight. Follow every stated tie rule.","Line 1: N.
Line 2: N node weights.
Next N-1 lines: tree edges.","1 <= N <= 200000
weights: 0 to 10^9
use 64-bit totals","1
5
","5","1
5
","5","2
5 6
1 2","6","3
1 10 1
1 2
2 3","10","4
10 5 5 5
1 2
1 3
1 4","15","4
4 5 4 5
1 2
2 3
3 4","10","5
1 5 4 10 2
1 2
2 3
2 4
4 5","15","3
0 7 8
1 2
1 3","15","5
3 2 10 1 1
1 2
1 3
3 4
3 5","12"
"D-030-2","Best Nonadjacent Tree Value Planner","Diamond","Dynamic Programming","Choose tree nodes with weights, but never choose two nodes joined by an edge. The total value is the sum of chosen weights.","Print the maximum total selectable weight. Print only the required result.","Line 1: N.
Line 2: N node weights.
Next N-1 lines: tree edges.","1 <= N <= 200000
weights: 0 to 10^9
use 64-bit totals","1
5
","5","1
5
","5","2
5 6
1 2","6","3
1 10 1
1 2
2 3","10","4
10 5 5 5
1 2
1 3
1 4","15","4
4 5 4 5
1 2
2 3
3 4","10","5
1 5 4 10 2
1 2
2 3
2 4
4 5","15","3
0 7 8
1 2
1 3","15","5
3 2 10 1 1
1 2
1 3
3 4
3 5","12"
"D-030-3","Best Nonadjacent Tree Value Checkpoint","Diamond","Dynamic Programming","Choose tree nodes with weights, but never choose two nodes joined by an edge. The total value is the sum of chosen weights.","Print the maximum total selectable weight. Treat each input as one independent scenario.","Line 1: N.
Line 2: N node weights.
Next N-1 lines: tree edges.","1 <= N <= 200000
weights: 0 to 10^9
use 64-bit totals","1
5
","5","1
5
","5","2
5 6
1 2","6","3
1 10 1
1 2
2 3","10","4
10 5 5 5
1 2
1 3
1 4","15","4
4 5 4 5
1 2
2 3
3 4","10","5
1 5 4 10 2
1 2
2 3
2 4
4 5","15","3
0 7 8
1 2
1 3","15","5
3 2 10 1 1
1 2
1 3
3 4
3 5","12"
"D-030-4","Best Nonadjacent Tree Value Tracker","Diamond","Dynamic Programming","Choose tree nodes with weights, but never choose two nodes joined by an edge. The total value is the sum of chosen weights.","Print the maximum total selectable weight. Keep the input and output format exact.","Line 1: N.
Line 2: N node weights.
Next N-1 lines: tree edges.","1 <= N <= 200000
weights: 0 to 10^9
use 64-bit totals","1
5
","5","1
5
","5","2
5 6
1 2","6","3
1 10 1
1 2
2 3","10","4
10 5 5 5
1 2
1 3
1 4","15","4
4 5 4 5
1 2
2 3
3 4","10","5
1 5 4 10 2
1 2
2 3
2 4
4 5","15","3
0 7 8
1 2
1 3","15","5
3 2 10 1 1
1 2
1 3
3 4
3 5","12"
"D-030-5","Best Nonadjacent Tree Value Verifier","Diamond","Dynamic Programming","Choose tree nodes with weights, but never choose two nodes joined by an edge. The total value is the sum of chosen weights.","Print the maximum total selectable weight. Use the same definition for all tests.","Line 1: N.
Line 2: N node weights.
Next N-1 lines: tree edges.","1 <= N <= 200000
weights: 0 to 10^9
use 64-bit totals","1
5
","5","1
5
","5","2
5 6
1 2","6","3
1 10 1
1 2
2 3","10","4
10 5 5 5
1 2
1 3
1 4","15","4
4 5 4 5
1 2
2 3
3 4","10","5
1 5 4 10 2
1 2
2 3
2 4
4 5","15","3
0 7 8
1 2
1 3","15","5
3 2 10 1 1
1 2
1 3
3 4
3 5","12"
