"id","name","division","category","background","task","input_format","constraints","sample_input","sample_output","test1_input","test1_output","test2_input","test2_output","test3_input","test3_output","test4_input","test4_output","test5_input","test5_output","test6_input","test6_output","test7_input","test7_output","test8_input","test8_output","test9_input","test9_output","test10_input","test10_output","test11_input","test11_output","test12_input","test12_output"
"G-018-5","Prefix Queries for Kth Largest","Gold","Heaps","A prefix of the stream contains the first p items. For a prefix, the kth largest is the value at position k when that prefix is sorted from largest to smallest; duplicates count separately.","Given q query indices p1..pq, for each query output the kth largest among the first p items, or NA if p < k. Output answers in the order queries are given, one per line.","Line 1: three integers n, k, q. Line 2: n integers v1 v2 ... vn. Next q lines: each line has one integer p (1 <= p <= n).","1 <= n <= 200000; 1 <= k <= n; 1 <= q <= 200000; each vi is integer -10^9 <= vi <= 10^9; each query p satisfies 1 <= p <= n.","7 3 3
5 1 3 6 4 2 7
3
5
7
","1
4
5","7 3 3
5 1 3 6 4 2 7
3
5
7
","1
4
5","1 1 1
100
1
","100","5 2 5
2 2 2 2 2
1
2
3
4
5
","NA
2
2
2
2","6 3 4
6 5 4 3 2 1
6
3
4
2
","4
4
4
NA","4 4 2
1 3 2 4
4
3
","1
NA","6 2 3
-1 0 -2 5 3 3
2
5
6
","-1
3
3","5 1 5
10 20 5 15 25
1
2
3
4
5
","10
20
20
20
25","3 2 3
100 100 50
1
2
3
","NA
100
100","1 1 3
1
1
1
1","1
1
1","3 1 2
0 6 -9
2
2","6
6","5 5 3
3 8 -2 6 8
5
4
5","-2
NA
-2","7 3 1
-7 -8 -9 6 6 5 -8
4","-8"
"G-019-1","Merge Sorted Streams","Gold","Heaps","You are given several sorted sequences of integers. Each sequence is static and sorted ascending. Treat each sequence as a stream where you can read and remove only the current first element (the head).","Merge all k sequences into a single nondecreasing sequence and output every element in order. When multiple current heads are equal, take the element from the sequence with smaller (1-based) index first.","Line 1: k (number of sequences)
Lines 2..k+1: each line describes one sequence as: ni followed by ni integers (the elements of that sequence in increasing order).","1 ≤ k ≤ 2000. For each i, 0 ≤ ni and all ni are integers. Total sum of all ni is between 1 and 200000. Each element is an integer between -1e9 and 1e9. All sequences are sorted ascending as given.","3
3 1 4 9
2 2 6
4 0 3 5 7
","0 1 2 3 4 5 6 7 9","3
3 1 4 9
2 2 6
4 0 3 5 7
","0 1 2 3 4 5 6 7 9","1
1 42
","42","4
0
2 -5 0
0
1 1
","-5 0 1","2
2 5 7
2 5 6
","5 5 6 7","2
2 -1000000000 0
2 -1000000000 1
","-1000000000 -1000000000 0 1","5
1 1
1 2
1 3
1 4
1 5
","1 2 3 4 5","3
1 2
1 2
1 2
","2 2 2","3
2 10 20
1 15
0
","10 15 20","1
3 -3 -3 9","-3 -3 9","2
1 -2
3 0 2 2","-2 0 2 2","3
0
2 -5 -3
0","-5 -3","4
2 -8 7
0
0
3 -3 3 8","-8 -3 3 7 8"
"G-019-2","First M Smallest From Streams","Gold","Heaps","You have k sorted (increasing) integer streams. You may repeatedly take the current smallest head from any stream. The streams are static and individually sorted.","Output the first m elements of the merged nondecreasing sequence. If m is larger than the total number of elements, output the whole merged sequence. When current heads tie, choose the smaller sequence index first.","Line 1: k m (two integers)
Lines 2..k+1: each line: ni followed by ni integers (the elements of that sequence in increasing order).","1 ≤ k ≤ 2000. 1 ≤ m ≤ 200000. For each i, 0 ≤ ni. Total sum of all ni is between 1 and 200000. Elements are integers in [-1e9, 1e9]. All sequences are sorted ascending.","3 5
3 1 4 9
2 2 6
4 0 3 5 7
","0 1 2 3 4","3 5
3 1 4 9
2 2 6
4 0 3 5 7
","0 1 2 3 4","2 10
2 1 2
1 3
","1 2 3","4 1
0
2 -2 -1
0
1 5
","-2","2 3
2 5 7
2 5 6
","5 5 6","2 4
2 -3 -1
3 -2 0 1
","-3 -2 -1 0","3 2
0
1 100
1 50
","50 100","4 4
1 8
1 3
1 5
1 7
","3 5 7 8","3 6
2 2 4
3 1 3 5
1 6
","1 2 3 4 5 6","1 1
2 -9 -5","-9","2 6
3 -8 -7 -4
3 -5 7 8","-8 -7 -5 -4 7 8","3 5
1 -2
2 2 2
2 1 7","-2 1 2 2 7","4 6
3 -8 -4 9
1 -7
0
2 4 7","-8 -7 -4 4 7 9"
"G-019-3","Merged Sequence With Source Tags","Gold","Heaps","Merge several sorted integer sequences into one by repeatedly taking the smallest current head. Tag each output element with which original sequence it came from (1-based index).","Produce the merged sequence as space-separated tokens of the form value:source where source is the 1-based index of the sequence the value came from. When heads are equal, take from the smaller sequence index first.","Line 1: k
Lines 2..k+1: each line: ni followed by ni integers (sorted ascending).","1 ≤ k ≤ 1000. For each i, 0 ≤ ni. Total elements between 1 and 200000. Elements are integers in [-1e9, 1e9]. Sequences are sorted ascending.","3
3 1 4 9
2 2 6
4 0 3 5 7
","0:3 1:1 2:2 3:3 4:1 5:3 6:2 7:3 9:1","3
3 1 4 9
2 2 6
4 0 3 5 7
","0:3 1:1 2:2 3:3 4:1 5:3 6:2 7:3 9:1","1
1 42
","42:1","4
0
2 -5 0
0
1 1
","-5:2 0:2 1:4","2
2 5 7
2 5 6
","5:1 5:2 6:2 7:1","2
2 -1000000000 0
2 -1000000000 1
","-1000000000:1 -1000000000:2 0:1 1:2","5
1 1
1 2
1 3
1 4
1 5
","1:1 2:2 3:3 4:4 5:5","3
1 2
1 2
1 2
","2:1 2:2 2:3","3
2 10 20
1 15
0
","10:1 15:2 20:1","1
3 -6 0 1","-6:1 0:1 1:1","2
0
2 -7 -2","-7:2 -2:2","3
3 -9 3 6
0
3 -6 -5 7","-9:1 -6:3 -5:3 3:1 6:1 7:3","4
3 1 6 7
0
1 8
0","1:1 6:1 7:1 8:3"
"G-019-4","Merge And Remove Adjacent Duplicates","Gold","Heaps","You merge multiple sorted integer streams by repeatedly taking the smallest head. After making the merged nondecreasing sequence, you compress any run of equal consecutive values to a single occurrence (i.e., remove adjacent duplicates).","Output the merged sequence after removing adjacent equal values. When heads tie, pick from the sequence with smaller index first.","Line 1: k
Lines 2..k+1: each line: ni followed by ni integers (elements in nondecreasing order).","1 ≤ k ≤ 2000. For each i, 0 ≤ ni. Total elements between 1 and 200000. Elements in [-1e9, 1e9]. Sequences are sorted ascending.","3
3 1 4 9
2 2 6
4 0 3 5 7
","0 1 2 3 4 5 6 7 9","3
3 1 4 9
2 2 6
4 0 3 5 7
","0 1 2 3 4 5 6 7 9","1
3 5 5 5
","5","2
3 1 3 5
3 1 2 3
","1 2 3 5","3
2 2 2
2 2 2
1 2
","2","2
4 -1 -1 0 0
3 -1 0 1
","-1 0 1","5
1 2
1 2
1 2
1 2
1 2
","2","3
4 1 2 2 3
2 2 3
3 3 3 4
","1 2 3 4","3
2 10 20
1 15
0
","10 15 20","1
3 -5 0 7","-5 0 7","2
1 7
0","7","3
0
1 1
1 -1","-1 1","4
3 -9 2 7
0
3 2 7 8
3 -8 -7 -3","-9 -8 -7 -3 2 7 8"
"G-019-5","Median Of Merged Streams","Gold","Heaps","Combine several sorted integer sequences into one multiset and consider the elements in sorted order. The median is the middle element (for odd total size) or the lower middle (for even total size).","Output the median value of the merged multiset. If the total number of elements is even, output the element at position total/2 (1-based lower median).","Line 1: k
Lines 2..k+1: each line: ni followed by ni integers (sorted ascending).","1 ≤ k ≤ 2000. For each i, 0 ≤ ni. Total number of elements is between 1 and 200000. Elements are integers in [-1e9, 1e9]. Sequences are sorted ascending.","3
3 1 4 9
2 2 6
4 0 3 5 7
","4","3
3 1 4 9
2 2 6
4 0 3 5 7
","4","1
1 42
","42","2
2 1 3
2 2 4
","2","3
1 2
1 2
1 2
","2","2
2 -3 -1
3 -2 0 1
","-1","4
0
1 10
0
1 20
","10","3
2 -1000000000 -1
1 -1000000000
2 -2 1000000000
","-2","2
1 -5
1 5
","-5","1
2 -5 5","-5","2
3 5 6 6
2 -3 2","5","3
3 -5 3 9
1 3
0","3","4
0
3 -6 -3 3
0
1 4","-3"
"G-020-1","Meeting Rooms Needed","Gold","Heaps","Each meeting is an interval with an integer start and end time. An interval [s,e) is active at integer times t with s <= t < e (start inclusive, end exclusive).","Compute the minimum number of meeting rooms required so that every meeting can take place (i.e., the maximum number of meetings active at the same time). Output that single integer.","Line 1: n — number of meetings. Lines 2..n+1: two integers s and e (start and end) separated by space for each meeting.","1 <= n <= 200000; 0 <= s < e <= 1e9 for every meeting; all values are integers.","3
1 4
2 5
7 9
","2","3
1 4
2 5
7 9
","2","1
0 10
","1","2
1 2
2 3
","1","4
1 10
2 9
3 8
4 7
","4","3
0 5
0 5
0 5
","3","2
0 1000000000
999999999 1000000000
","2","3
1 3
3 5
5 7
","1","4
1 3
1 3
3 6
2 4
","3","1
0 4","1","2
8 11
3 5","1","3
5 6
2 5
3 5","2","5
7 11
2 3
5 8
7 11
7 8","4"
"G-020-2","Network Channel Peak Time","Gold","Heaps","Each network request is an interval with integer start and end times. Here intervals are closed: [s,e] is active at integer time t when s <= t <= e. If one request ends at time t and another starts at t, they overlap at t.","Find the minimum number of channels needed (the maximum simultaneous requests) and the earliest integer time when that maximum first occurs. Output two integers: the count and the earliest time.","Line 1: n. Lines 2..n+1: two integers s and e (start and end) separated by space for each request.","1 <= n <= 200000; 0 <= s <= e <= 1e9 for every request; all values are integers.","3
1 3
2 4
4 5
","2 2","3
1 3
2 4
4 5
","2 2","1
5 5
","1 5","3
1 2
2 3
3 4
","2 2","3
1 5
2 4
3 3
","3 3","3
0 1
1 2
1 1
","3 1","2
0 1000000000
1000000000 1000000000
","2 1000000000","3
1 1
2 2
3 3
","1 1","5
1 4
2 3
5 6
6 7
6 6
","3 6","2
1 2
2 3","2 2","3
8 9
0 3
8 11","2 8","5
4 7
0 4
4 5
1 2
7 10","3 4","1
7 8","1 7"
"G-020-3","Airport Gates Duration of Peak","Gold","Heaps","Each flight occupies a gate during an interval [s,e) (start inclusive, end exclusive). The airport needs enough gates equal to the maximum number of flights simultaneously occupying gates. The duration is measured as integer time units (end - start).","Output two integers: the minimum number of gates required (the maximum simultaneous flights) and the total integer duration during which the number of occupied gates equals that maximum (sum of lengths of all time segments where the occupancy equals the peak).","Line 1: n. Lines 2..n+1: two integers s and e (start and end) separated by space for each flight.","1 <= n <= 200000; 0 <= s < e <= 1e9 for every flight; all values are integers.","3
1 4
2 5
5 6
","2 2","3
1 4
2 5
5 6
","2 2","1
0 10
","1 10","2
1 2
2 3
","1 2","4
1 10
2 9
3 8
4 7
","4 3","3
0 5
0 5
0 5
","3 5","4
1 4
2 3
5 8
6 7
","2 2","3
0 1000000000
0 1
999999999 1000000000
","2 2","3
1 5
2 6
3 4
","3 1","1
3 6","1 3","2
5 8
1 4","1 6","3
7 10
2 6
2 6","2 4","5
1 2
2 5
4 5
6 10
7 9","2 3"
"G-020-4","Concurrent Requests (start + duration)","Gold","Heaps","Each request is given as a start time and a positive duration. It occupies a resource during [s, s+d) (start inclusive, end exclusive).","Compute the minimum number of resources (servers) required so that all requests can be handled simultaneously. Output a single integer.","Line 1: n. Lines 2..n+1: two integers s and d (start and duration) separated by space for each request.","1 <= n <= 200000; 0 <= s <= 1e9, 1 <= d <= 1e9, and s + d <= 1e9 for every request; all values are integers.","3
1 3
2 2
4 1
","2","3
1 3
2 2
4 1
","2","1
0 1
","1","2
1 1
2 1
","1","4
0 10
1 9
2 8
3 7
","4","3
0 5
0 5
0 5
","3","2
0 1000000000
999999999 1
","2","3
1 2
2 2
3 2
","2","4
5 1
5 1
5 1
5 1
","4","1
4 2","1","2
7 1
6 1","1","3
2 1
6 1
1 1","1","5
7 3
2 3
3 3
8 1
7 1","2"
"G-020-5","Subway Platforms and First Peak Train","Gold","Heaps","Each train occupies a platform during [s,e) (start inclusive, end exclusive). Trains are listed in input order and numbered 1..n.","Output two integers: the minimum number of platforms required (the maximum simultaneous trains) and the 1-based index of the train with the smallest index that is present at the earliest time when that maximum first occurs. If multiple trains are active at that earliest peak time, choose the smallest index among them.","Line 1: n. Lines 2..n+1: two integers s and e (start and end) separated by space for each train (train 1 is the first of these lines, etc.).","1 <= n <= 200000; 0 <= s < e <= 1e9 for every train; all values are integers.","3
1 4
2 5
3 6
","3 1","3
1 4
2 5
3 6
","3 1","1
0 10
","1 1","3
1 2
2 3
2 4
","2 2","3
0 5
0 5
0 5
","3 1","3
0 1
1 10
1 10
","2 2","2
0 1000000000
999999999 1000000000
","2 1","4
5 6
5 6
5 6
5 6
","4 1","5
1 3
2 4
2 5
6 8
7 9
","3 1","1
1 3","1 1","2
3 7
6 8","2 1","3
7 11
1 4
0 1","1 3","5
7 11
7 10
6 8
2 4
6 9","4 1"
"G-021-1","Delivery Profits","Gold","Heaps","Each job takes one whole day and has an integer money value and an integer last day by which it must be completed. You may do at most one job per day; days are nonnegative integers. A job with deadline d can be scheduled on any integer day x with 1 <= x <= d (if d = 0 it cannot be scheduled).","Choose a subset of jobs and schedule each on a distinct valid day so the total money is maximized. Output the maximum total money.","Line 1: n, the number of jobs. Lines 2..n: two integers per line, value and deadline (value deadline).","1 <= n <= 100000. 0 <= value <= 10^9. 0 <= deadline <= 10^9. Sum of values fits in 64-bit signed integer.","5
50 2
10 1
20 2
30 1
40 3
","120","5
50 2
10 1
20 2
30 1
40 3
","120","1
5 0
","0","4
5 2
5 2
5 2
5 2
","10","3
100 5
1 1
2 2
","103","4
0 0
0 1
0 2
1 0
","0","6
5 1
4 2
3 2
2 1
1 3
6 2
","12","3
10 0
20 0
30 0
","0","5
1 1
1 1
1 1
100 1
2 2
","102","1
8 1","8","3
3 1
6 0
2 0","3","4
1 2
2 2
0 2
3 2","5","6
4 3
8 3
7 3
3 1
6 3
4 0","21"
"G-021-2","Volunteer Shifts","Gold","Greedy","Each volunteer shift takes one day. Each volunteer can work on any day up to their deadline day (a nonnegative integer). At most one volunteer can be assigned to a given day.","Assign volunteers to distinct valid days to maximize the number assigned. Output the maximum number of volunteers that can be scheduled.","Line 1: n, the number of volunteers. Line 2: n integers, the deadlines of volunteers (space-separated).","1 <= n <= 100000. 0 <= deadlines[i] <= 10^9. Days are integers; a volunteer with deadline d can be assigned on any integer day x with 1 <= x <= d (if d = 0 they cannot be assigned).","5
2 1 2 1 3
","3","5
2 1 2 1 3
","3","1
0
","0","4
1 1 1 1
","1","5
1 2 3 4 5
","5","6
0 0 2 2 1 3
","3","5
2 2 2 2 2
","2","3
0 0 0
","0","3
1000000000 1 1
","2","1
4","1","3
0 3 4","2","5
3 2 1 1 3","3","7
2 3 0 0 0 2 0","3"
"G-021-3","Work Orders Selected","Gold","Heaps","Each order takes one day and has a profit value and a deadline day. You may do at most one order per day; days are positive integers. If a deadline is 0 the order cannot be done.","Pick orders and schedule them so total profit is maximized. Then output the number of selected orders on the first line and, if that number is positive, output a second line with the 1-based indices of the selected orders in increasing order. If none are selected print only a single line with 0.","Line 1: n, number of orders. Lines 2..n: two integers per line, profit and deadline (profit deadline) in the input order (indices are 1..n).","1 <= n <= 100000. 0 <= profit <= 10^9. 0 <= deadline <= 10^9. Use 1-based indexing when reporting order indices.","4
10 1
20 2
30 1
40 2
","2
3 4","4
10 1
20 2
30 1
40 2
","2
3 4","1
5 0
","0","3
5 1
5 1
5 2
","2
1 3","3
10 0
20 0
30 0
","0","5
5 2
4 2
6 1
3 3
2 2
","3
1 3 4","6
1 1
2 1
3 2
4 2
5 3
6 3
","3
4 5 6","4
5 4
4 4
3 4
2 4
","4
1 2 3 4","4
10 1
9 1
8 1
7 2
","2
1 4","1
4 1","1
1","3
9 1
1 1
7 2","2
1 3","4
4 2
2 0
4 3
8 2","3
1 3 4","6
4 0
7 2
5 3
6 2
2 1
2 1","3
2 3 4"
"G-021-4","Festival Performances","Gold","Heaps","Each performance lasts one day and has an integer fee and a last allowable day to perform. At most one performance per day is allowed. For tie-breaking, among schedules with equal total fee prefer choices that keep performers with smaller original input indices when possible (see replacement rule in task).","Select and schedule performances to maximize total fee. When considering replacing a currently selected performance with a new one of equal fee, replace only if the new performer has a strictly smaller input index (so smaller-index performers are preferred for equal fees). Output the maximum total fee.","Line 1: n, number of performers. Lines 2..n: two integers per line, fee and deadline (fee deadline), listed in the performers' input order (indices 1..n).","1 <= n <= 100000. 0 <= fee <= 10^9. 0 <= deadline <= 10^9. Days are integers; a performer with deadline d can be scheduled on any day 1..d (d = 0 means cannot be scheduled).","5
10 1
20 1
20 2
5 2
1 3
","41","5
10 1
20 1
20 2
5 2
1 3
","41","1
5 0
","0","3
5 1
5 1
5 1
","5","4
5 2
5 2
5 2
5 2
","10","5
4 1
4 2
4 2
3 2
5 3
","13","6
1 1
2 2
2 2
2 2
3 3
3 3
","8","3
0 0
0 1
0 2
","0","4
10 1
10 1
9 2
9 2
","19","1
9 0","0","3
8 2
0 0
2 3","10","4
0 0
7 0
5 0
9 2","9","6
8 0
5 2
2 3
2 0
0 2
7 2","14"
"G-021-5","Expired Coupons","Gold","Heaps","Each coupon redeems a value and expires on a given day. Redeeming a coupon occupies that whole day and you may redeem at most one coupon per day. A coupon with deadline 0 cannot be redeemed.","Pick coupons to redeem so the total redeemed value is maximized. Output two integers: the maximum total value and the number of coupons redeemed.","Line 1: n, number of coupons. Lines 2..n: two integers per line, value and expiry day (value expiry).","1 <= n <= 100000. 0 <= value <= 10^9. 0 <= expiry <= 10^9. Sum of values fits in 64-bit signed integer.","5
10 2
5 1
20 2
1 3
2 2
","31 3","5
10 2
5 1
20 2
1 3
2 2
","31 3","1
5 0
","0 0","4
0 0
0 1
0 2
1 0
","0 2","3
100 5
1 1
2 2
","103 3","3
10 0
20 0
30 0
","0 0","6
5 1
4 2
3 2
2 1
1 3
6 2
","12 3","4
5 2
5 2
5 2
5 2
","10 2","5
1 1
1 1
1 1
100 1
2 2
","102 2","1
6 3","6 1","3
9 0
3 3
3 1","6 2","4
3 3
4 2
7 2
1 2","14 3","6
0 2
1 2
1 2
1 0
3 3
0 3","5 3"
"G-022-1","Jumping Across Stones","Gold","Arrays","You stand on the first stone of a line of stones. Each stone has a number that is the maximum number of stones you may move forward in a single jump. You may only move forward or stay on the same or later stones (no backward moves).","Compute the minimum number of jumps required to land on the last stone. If you are already on the last stone, answer 0. If the last stone cannot be reached, output -1.","Line 1: n (number of stones)
Line 2: n integers a1 a2 ... an (ai is the maximum forward jump length from stone i)","1 ≤ n ≤ 200000. 0 ≤ ai ≤ 10^9. Start on stone 1. Jumps move from index i to any j where i < j ≤ i + ai. Time limit encourages O(n) solutions.","5
2 3 1 1 4
","2","5
2 3 1 1 4
","2","1
0
","0","5
3 2 1 0 4
","-1","6
2 0 2 0 1 0
","3","4
3 0 0 0
","1","5
0 0 0 0 0
","-1","5
1 4 1 1 1
","2","3
1000000000 0 0
","1","1
3","0","3
1 1 0","2","5
0 3 0 0 3","-1","7
2 1 2 3 1 1 3","3"
"G-022-2","Signal Relay","Gold","Greedy","A line of communication towers is indexed 1..n. Each tower i can transmit a signal to any tower j where i < j ≤ i + ri. You start by transmitting from tower 1 and want to reach tower n using as few transmissions (hops) as possible.","Output the minimum number of transmissions (hops) needed to reach tower n from tower 1. If you are already at tower n, output 0. If tower n cannot be reached, output -1.","Line 1: n (number of towers)
Line 2: n integers r1 r2 ... rn (ri is the maximum forward reach from tower i)","1 ≤ n ≤ 200000. 0 ≤ ri ≤ 10^9. Transmissions only move to strictly higher indices. Time limit encourages O(n) greedy expansion.","6
2 3 1 1 4 0
","3","6
2 3 1 1 4 0
","3","1
0
","0","4
1 0 0 0
","-1","5
4 0 0 0 0
","1","5
0 3 1 1 0
","-1","5
1 1 1 1 0
","4","7
1 2 3 4 5 1 0
","3","3
1000000000 0 0
","1","1
3","0","3
2 0 2","1","5
2 2 3 1 3","2","7
3 3 0 1 3 2 2","3"
"G-022-3","Checkpoint Marathon","Gold","Arrays","Checkpoints are placed along a straight route at strictly increasing positions. From checkpoint i at position pi you can run forward up to distance di, i.e., you can reach any later checkpoint whose position ≤ pi + di. You start at the checkpoint at position 0 and want to reach the checkpoint at position L.","Given checkpoints including the start (position 0) and end (position L) in increasing order, output the minimal number of checkpoint-to-checkpoint moves needed to reach the checkpoint at position L. If you are already at L, output 0. If L cannot be reached, output -1.","Line 1: m L (number of checkpoints and final position L)
Next m lines: each line has two integers: pi di (position and forward reach from that checkpoint)
(You are guaranteed p1 = 0 and pm = L, and p1 < p2 < ... < pm.)","1 ≤ m ≤ 200000. 0 = p1 < p2 < ... < pm = L ≤ 10^9. 0 ≤ di ≤ 10^9. Moves only to later checkpoints. Expected O(m) greedy solution.","5 10
0 3
3 2
5 5
8 1
10 0
","3","5 10
0 3
3 2
5 5
8 1
10 0
","3","1 0
0 0
","0","3 7
0 2
4 1
7 0
","-1","4 10
0 6
2 4
6 3
10 0
","-1","4 3
0 1
1 1
2 1
3 0
","3","3 10
0 100
5 0
10 0
","1","5 10
0 2
2 3
5 2
7 3
10 0
","4","2 1
0 1
1 0
","1","2 4
0 1
4 0","-1","4 6
0 3
2 2
3 6
6 0","2","5 11
0 6
3 5
5 2
8 0
11 0","-1","2 1
0 3
1 0","1"
"G-022-4","Mandatory Stop Jumps","Gold","Greedy","You must travel forward across indexed positions 1..n. From index i you may jump to any index j where i < j ≤ i + ai. A list of mandatory indices must be visited; you must land exactly on each mandatory index in increasing order (the list includes index 1 and index n).","Compute the minimum total number of jumps needed to start at index 1, land on every mandatory index in order, and finish at index n. If you are already at index n and the list contains only 1, answer 0. If any required segment cannot be completed, output -1.","Line 1: n k (number of positions and number of mandatory indices)
Line 2: n integers a1 a2 ... an (ai is the maximum forward jump length from i)
Line 3: k integers m1 m2 ... mk (mandatory indices in strictly increasing order; guaranteed m1 = 1 and mk = n)","1 ≤ n ≤ 200000. 1 ≤ k ≤ n. 0 ≤ ai ≤ 10^9. 1 = m1 < m2 < ... < mk = n. Time limit expects O(n) overall by processing segments greedily.","6 3
2 3 1 1 4 0
1 2 6
","3","6 3
2 3 1 1 4 0
1 2 6
","3","1 1
0
1
","0","5 2
1 0 0 0 0
1 5
","-1","5 5
1 1 1 1 0
1 2 3 4 5
","4","5 3
3 0 0 1 0
1 4 5
","2","4 3
2 0 0 0
1 3 4
","-1","3 2
100 0 0
1 3
","1","6 3
2 1 1 1 1 0
1 3 6
","4","1 1
2
1","0","3 2
2 1 3
1 3","1","5 2
0 0 0 2 3
1 5","-1","6 4
2 3 2 2 1 3
1 3 5 6","3"
"G-022-5","Road Repair Crews","Gold","Greedy","Each crew can repair a continuous road segment starting at position si and extending up to si + li. You need to cover the entire road segment from position 0 up to position L (inclusive or beyond). Crews can be chosen in any order, but each chosen crew contributes its interval.","Find the minimal number of crews whose combined intervals cover every point from 0 to L. If L = 0, answer 0. If full coverage is impossible, output -1.","Line 1: m L (number of crews and target length L)
Next m lines: two integers per line: si li (crew starting position and maximum repair length)
(Intervals are [si, si+li]. The lines may be in any order.)","1 ≤ m ≤ 200000. 0 ≤ si ≤ 10^9, 0 ≤ li ≤ 10^9, 0 ≤ L ≤ 10^9. Covering is successful when the union of chosen intervals contains [0, L]. Expected O(m log m) or O(m) after sorting.","4 10
0 3
2 5
4 3
7 3
","3","4 10
0 3
2 5
4 3
7 3
","3","1 0
0 0
","0","3 10
1 4
5 3
8 2
","-1","3 10
0 5
5 5
0 10
","1","3 10
0 3
4 3
7 3
","-1","5 12
0 3
2 4
5 4
8 4
11 1
","4","2 100
0 200
50 10
","1","3 6
0 2
2 2
4 2
","3","1 7
6 1","-1","2 3
3 2
3 3","-1","4 8
0 1
8 4
5 2
1 4","-1","5 7
0 1
6 1
2 4
1 1
7 4","4"
"G-023-1","Project Tag Partitions","Gold","Hash Maps","A list of task tags appears in chronological order. Each contiguous segment (partition) is a block of consecutive tasks. The goal is to cut the timeline so every tag appears in at most one block.","Split the sequence into the maximum number of contiguous blocks so that no tag appears in more than one block. If several maximum partitions exist, use the left-to-right greedy rule: scan from the start and close a block as soon as every tag seen inside it has no occurrences later. Output the lengths of the blocks in order, separated by single spaces.","Line 1: integer n, the number of tasks.
Line 2: n tags separated by single spaces. Each tag contains only letters and digits, no spaces.","1 ≤ n ≤ 200000. Each tag length is 1..10 characters. Total input size ≤ 1,000,000 characters. Tags may repeat.","8
UI db UI api api auth db cache
","7 1","8
UI db UI api api auth db cache
","7 1","1
core
","1","5
x x x x x
","5","4
a b c d
","1 1 1 1","5
a b a b c
","4 1","8
a b c a d e f e
","4 1 3","7
p q p r s q t
","6 1","6
a1 b2 a1 c3 b2 d4
","5 1","1
cc","1","3
a b c","1 1 1","5
cc ac a b a","1 1 3","7
c c cc aa a cc b","2 4 1"
"G-023-2","Color Block Cuts","Gold","Arrays","The line shows colored blocks by integer color codes in order. A cut separates contiguous blocks. Each color code must appear in at most one resulting piece.","Cut the sequence into the maximum number of contiguous pieces so each color appears in only one piece. Use the left-to-right greedy rule: close a piece as soon as all colors seen so far have no later occurrences. Output the lengths of the pieces in order, separated by single spaces.","Line 1: integer n, the number of blocks.
Line 2: n integers (color codes) separated by single spaces.","1 ≤ n ≤ 200000. Color codes are 32-bit signed integers. Total input size ≤ 1,000,000 characters.","9
1 2 1 3 2 4 3 5 6
","7 1 1","9
1 2 1 3 2 4 3 5 6
","7 1 1","1
10
","1","5
7 7 7 7 7
","5","4
1 2 3 4
","1 1 1 1","5
1 2 1 2 3
","4 1","7
5 6 7 5 8 6 9
","6 1","5
-1 2 -1 2 -2
","4 1","6
2 3 4 3 2 4
","6","1
-2","1","3
1 0 1","3","5
2 -1 -2 2 1","4 1","7
-1 -1 0 2 0 1 0","2 5"
"G-023-3","Label Run Split","Gold","Strings","You are given a string of lowercase letters; each letter is a label on a position. A contiguous substring is a segment. Each label must belong to at most one segment.","Partition the string into the maximum number of contiguous segments so that each letter appears in only one segment. If multiple maximum partitions exist, close segments by scanning left-to-right and ending a segment as soon as all letters inside it have no later occurrences. Output the lengths of the segments in order, separated by single spaces.","Line 1: a nonempty string s of lowercase letters.","1 ≤ |s| ≤ 200000. s contains only 'a'–'z'.","ababcbacadefegdehijhklij
","9 7 8","ababcbacadefegdehijhklij
","9 7 8","z
","1","aaaa
","4","abcd
","1 1 1 1","abac
","3 1","eccbbbbdec
","10","abcab
","5","abacbdade
","8 1","a","1","aab","2 1","dcbaa","1 1 1 2","bbcaaddc","2 6"
"G-023-4","Robot Module Cuts","Gold","Greedy","A production line lists part codes (single uppercase letters) placed in order. A module is a contiguous group of parts. No part code may appear in more than one final module.","Divide the list into the maximum number of contiguous modules so each part code appears in at most one module. If multiple maximum partitions exist, follow the left-to-right greedy rule: close a module when every code seen in it has no later occurrence. Output module lengths in order, separated by single spaces.","Line 1: integer n, the number of parts.
Line 2: n uppercase letters separated by single spaces.","1 ≤ n ≤ 200000. Each part code is a single letter 'A'–'Z'.","6
X Y Z X Y A
","5 1","6
X Y Z X Y A
","5 1","1
A
","1","4
B B B B
","4","4
A B C D
","1 1 1 1","6
P Q P R Q S
","5 1","6
A B C A C B
","6","5
M N M O P
","3 1 1","6
R S T R S T
","6","1
B","1","3
A B D","1 1 1","5
B B B A A","3 2","7
C A B A A A D","1 5 1"
